# {"t_start": 1587332344.1616411, "env_id": "CartPole-v0"} 
r,l,t
19.0,19,25.128449
23.0,23,25.150531
50.0,50,25.198544
15.0,15,25.212829
38.0,38,25.252915
18.0,18,25.26973
20.0,20,25.287895
22.0,22,25.308815
14.0,14,25.322369
14.0,14,25.336981
37.0,37,25.372435
24.0,24,25.39485
12.0,12,25.40689
29.0,29,25.43578
24.0,24,25.459638
29.0,29,25.490885
16.0,16,25.506262
28.0,28,25.534413
21.0,21,25.554944
22.0,22,25.576921
23.0,23,25.598771
37.0,37,25.632542
12.0,12,25.643753
35.0,35,25.677488
20.0,20,25.700382
12.0,12,25.712652
20.0,20,25.736798
17.0,17,25.752161
9.0,9,25.761047
15.0,15,25.775604
16.0,16,25.79012
51.0,51,25.839422
15.0,15,25.852679
35.0,35,25.887837
18.0,18,25.905583
14.0,14,25.918832
16.0,16,25.934332
11.0,11,25.944886
22.0,22,25.966235
46.0,46,26.011847
37.0,37,26.047653
33.0,33,26.081988
10.0,10,26.091404
41.0,41,26.130075
19.0,19,26.14822
54.0,54,26.200121
